FILENAME,FILTER,ORBIT,POSANG,DITHER,EXPOSURE_SET,OBS_DATE,OBS_TIME,EXPOSURE_TIME,XOFF,YOFF,XCENTER,YCENTER,PSF_ID,PSF_AMPLITUTE,SKY_LEVEL,SKY_SIGMA,FLUX,FLUXERR,XFWHM,YFWHM,CONTAMINATED
icdg10vhq_noramp.fits,F160W,10,129.0,0,11,2013-10-16,21:16:55,14.970785,16.035926818847656,8.364593505859375,129.1071319580078,222.3431396484375,31.0,1.025789737701416,-0.14332282543182373,2.376116991043091,7940.30517578125,36.516510009765625,1.4073277711868286,1.644547939300537,0.0
icdg10viq_noramp.fits,F125W,10,129.0,0,12,2013-10-16,21:17:34,29.663755,15.959648132324219,8.291412353515625,129.17860412597656,222.15179443359375,134.0,1.002762794494629,0.0459601990878582,1.7625447511672974,7711.62841796875,24.924781799316406,1.457624077796936,1.4689513444900513,0.0
icdg10vjq_noramp.fits,F125W,10,129.0,0,12,2013-10-16,21:18:22,29.663755,15.957565307617188,8.315444946289062,129.18150329589844,222.15151977539062,27.0,1.0217561721801758,-0.06391125917434692,1.5399770736694336,7775.76025390625,24.574539184570312,1.4520505666732788,1.473590612411499,0.0
icdg10vkq_noramp.fits,F125W,10,129.0,0,12,2013-10-16,21:19:10,29.663755,16.00470733642578,8.331680297851562,129.18817138671875,222.1542510986328,27.0,1.0196136236190796,-0.039305225014686584,1.5504013299942017,7754.07373046875,27.973163604736328,1.4756441116333008,1.4829199314117432,0.0
icdg10vlq_noramp.fits,F125W,10,129.0,0,12,2013-10-16,21:19:58,29.663755,15.985954284667969,8.337532043457031,129.19033813476562,222.16461181640625,27.0,1.0224701166152954,-0.040842536836862564,1.5306105613708496,7721.30029296875,24.063810348510742,1.4736547470092773,1.4857264757156372,0.0
icdg11vnq_noramp.fits,F125W,11,101.0,0,0,2013-10-16,22:16:17,29.663755,0.04080963134765625,-0.0735626220703125,94.81610870361328,208.058837890625,96.0,1.0178412199020386,-0.24055489897727966,1.8727529048919678,7752.54931640625,33.4368782043457,1.3292537927627563,1.3435592651367188,0.0
icdg11voq_noramp.fits,F125W,11,101.0,0,0,2013-10-16,22:17:05,29.663755,0.0398101806640625,-0.0626068115234375,94.81697845458984,208.0635986328125,96.0,1.0201419591903687,-0.2651333510875702,1.857661485671997,7754.41259765625,33.48356628417969,1.3187416791915894,1.3412855863571167,0.0
icdg11vpq_noramp.fits,F125W,11,101.0,0,0,2013-10-16,22:17:53,29.663755,0.01751708984375,-0.070831298828125,94.81986999511719,208.0567169189453,96.0,1.0194956064224243,-0.21600161492824554,1.8809783458709717,7804.25537109375,33.66340637207031,1.3204184770584106,1.3431484699249268,0.0
icdg11vqq_noramp.fits,F125W,11,101.0,0,0,2013-10-16,22:18:41,29.663755,0.0338134765625,-0.065338134765625,94.81961059570312,208.059814453125,96.0,1.0213176012039185,-0.2460406869649887,1.867031216621399,7765.923828125,33.6667366027832,1.3109791278839111,1.337380051612854,0.0
icdg11vrq_noramp.fits,F160W,11,101.0,0,1,2013-10-16,22:19:35,14.970785,0.0682373046875,-0.0108489990234375,94.71204376220703,208.20831298828125,101.0,1.019175410270691,-0.1531626582145691,2.4266793727874756,8002.59326171875,44.432003021240234,1.5307220220565796,1.4964170455932617,0.0
icdg11vsq_noramp.fits,F160W,11,101.0,0,1,2013-10-16,22:20:08,14.970785,0.06982421875,-0.015960693359375,94.71546936035156,208.21563720703125,101.0,1.0184693336486816,-0.21203309297561646,2.4545505046844482,7974.3583984375,44.447017669677734,1.5276992321014404,1.489111065864563,0.0
icdg11vtq_noramp.fits,F160W,11,101.0,0,1,2013-10-16,22:20:41,14.970785,0.06822967529296875,-0.0030059814453125,94.714111328125,208.20986938476562,101.0,1.0222010612487793,-0.2697318494319916,2.448712110519409,8021.271484375,44.5686149597168,1.5226706266403198,1.4900517463684082,0.0
icdg11vuq_noramp.fits,F160W,11,101.0,0,1,2013-10-16,22:21:14,14.970785,0.07745361328125,-0.0194549560546875,94.70813751220703,208.20443725585938,101.0,1.018027901649475,-0.2666769027709961,2.3753747940063477,8018.0751953125,44.344295501708984,1.5321037769317627,1.4877722263336182,0.0
icdg11vvq_noramp.fits,F160W,11,101.0,0,1,2013-10-16,22:21:47,14.970785,0.0731353759765625,-0.015960693359375,94.72184753417969,208.20350646972656,101.0,1.0210787057876587,-0.23209021985530853,2.440756320953369,7971.06884765625,44.48316955566406,1.5257291793823242,1.4867053031921387,0.0
icdg11vwq_noramp.fits,F125W,11,101.0,0,2,2013-10-16,22:22:26,29.663755,0.04209136962890625,-0.0713348388671875,94.81774139404297,208.0606231689453,96.0,1.022011637687683,-0.29595792293548584,1.8316562175750732,7782.9677734375,33.57813262939453,1.3101794719696045,1.3408116102218628,0.0
icdg11vxq_noramp.fits,F125W,11,101.0,0,2,2013-10-16,22:23:14,29.663755,0.04819488525390625,-0.0413818359375,94.81884765625,208.06211853027344,96.0,1.023173213005066,-0.2997671663761139,1.850422978401184,7810.14404296875,32.592769622802734,1.3101452589035034,1.3389942646026611,0.0
icdg11vyq_noramp.fits,F125W,11,101.0,0,2,2013-10-16,22:24:02,29.663755,0.043182373046875,-0.0615997314453125,94.82208251953125,208.05621337890625,96.0,1.0231115818023682,-0.30956557393074036,1.8845829963684082,7795.35400390625,32.97722244262695,1.3135265111923218,1.3421066999435425,0.0
icdg11vzq_noramp.fits,F125W,11,101.0,0,2,2013-10-16,22:24:50,29.663755,0.038482666015625,-0.066131591796875,94.82398986816406,208.05972290039062,96.0,1.024226188659668,-0.2899352014064789,1.8879624605178833,7788.97314453125,32.814334869384766,1.3078675270080566,1.3357243537902832,0.0
icdg11w0q_noramp.fits,F160W,11,101.0,0,3,2013-10-16,22:25:44,14.970785,0.076812744140625,-0.014892578125,94.72392272949219,208.2110595703125,101.0,1.0217679738998413,-0.3169649839401245,2.429422616958618,8003.23095703125,44.49879837036133,1.5094579458236694,1.49611234664917,0.0
icdg11w1q_noramp.fits,F160W,11,101.0,0,3,2013-10-16,22:26:17,14.970785,0.05937957763671875,-0.0107879638671875,94.72212982177734,208.20977783203125,101.0,1.0212491750717163,-0.28158998489379883,2.3796563148498535,8004.5087890625,44.41964340209961,1.5121818780899048,1.4882811307907104,0.0
icdg11w2q_noramp.fits,F160W,11,101.0,0,3,2013-10-16,22:26:50,14.970785,0.07454681396484375,-0.0093841552734375,94.73005676269531,208.20947265625,101.0,1.0201066732406616,-0.2677024304866791,2.3725359439849854,8021.6015625,44.39443588256836,1.498755931854248,1.486743688583374,0.0
icdg11w3q_noramp.fits,F160W,11,101.0,0,3,2013-10-16,22:27:23,14.970785,0.07492828369140625,-0.01580810546875,94.71733856201172,208.20921325683594,101.0,1.023970603942871,-0.28619489073753357,2.4131851196289062,8023.7744140625,44.551795959472656,1.5096700191497803,1.4911386966705322,0.0
icdg11w4q_noramp.fits,F160W,11,101.0,0,3,2013-10-16,22:27:56,14.970785,0.06707000732421875,0.00617218017578125,94.72091674804688,208.2105255126953,101.0,1.0190352201461792,-0.2926410138607025,2.451127529144287,8001.259765625,45.11199951171875,1.517141580581665,1.495155692100525,0.0
icdg11w5q_noramp.fits,F125W,11,101.0,0,4,2013-10-16,22:28:35,29.663755,0.0403594970703125,-0.05865478515625,94.82634735107422,208.06015014648438,96.0,1.0238711833953857,-0.3031124770641327,1.8828740119934082,7732.80029296875,33.68781661987305,1.3117820024490356,1.3436774015426636,0.0
icdg11w6q_noramp.fits,F125W,11,101.0,0,4,2013-10-16,22:29:23,29.663755,0.0615692138671875,-0.0715789794921875,94.82485961914062,208.0596160888672,106.0,1.0252596139907837,-0.24136291444301605,1.809949278831482,7766.32177734375,33.8592529296875,1.3074291944503784,1.3360011577606201,0.0
