FILENAME,FILTER,ORBIT,POSANG,DITHER,EXPOSURE_SET,OBS_DATE,OBS_TIME,EXPOSURE_TIME,XOFF,YOFF,XCENTER,YCENTER,PSF_ID,PSF_AMPLITUTE,SKY_LEVEL,SKY_SIGMA,FLUX,FLUXERR,XFWHM,YFWHM
icdg11w8q_drz.fits,F125W,11,101.0,0,4,2013-10-16,22:30:59,29.663755,0.0667724609375,-0.1119842529296875,93.88777923583984,196.3292236328125,94.0,0.9969300031661987,-0.24632041156291962,1.3955464363098145,8193.4521484375,20.75782585144043,1.6065709590911865,1.7311002016067505
icdg11w9q_drz.fits,F160W,11,101.0,0,5,2013-10-16,22:31:53,14.970785,0.08294677734375,-0.0088348388671875,93.78309631347656,196.50205993652344,98.0,0.9991300106048584,0.028713636100292206,1.6909809112548828,8378.6982421875,28.049381256103516,1.8520598411560059,2.0304152965545654
icdg11waq_drz.fits,F160W,11,101.0,0,5,2013-10-16,22:32:26,14.970785,0.08119964599609375,0.005218505859375,93.77642059326172,196.50454711914062,100.0,0.9991300106048584,-0.0201152041554451,1.6985840797424316,8422.6669921875,28.138078689575195,1.8619989156723022,2.0269830226898193
icdg11wbq_drz.fits,F160W,11,101.0,0,5,2013-10-16,22:32:59,14.970785,0.09124755859375,-0.0096893310546875,93.77407836914062,196.5038299560547,98.0,0.9947299957275391,-0.1302798092365265,1.6818405389785767,8403.6982421875,28.035499572753906,1.8626370429992676,2.031001567840576
icdg11wcq_drz.fits,F160W,11,101.0,0,5,2013-10-16,22:33:32,14.970785,0.0802764892578125,-0.00567626953125,93.77702331542969,196.50013732910156,98.0,0.9993500113487244,0.0473545603454113,1.6750731468200684,8412.5986328125,28.013916015625,1.8679649829864502,2.025012493133545
icdg11wdq_drz.fits,F160W,11,101.0,0,5,2013-10-16,22:34:05,14.970785,0.0843353271484375,-0.02313232421875,93.7843017578125,196.50315856933594,101.0,0.9971500039100647,-0.10641169548034668,1.687979817390442,8378.076171875,28.034278869628906,1.8580340147018433,2.0357253551483154
icdg11weq_drz.fits,F125W,11,101.0,0,6,2013-10-16,22:34:44,29.663755,0.06455230712890625,-0.1192779541015625,93.88969421386719,196.3317108154297,94.0,0.9954999685287476,-0.2669808268547058,1.4108437299728394,8235.205078125,20.873533248901367,1.6004369258880615,1.7384328842163086
icdg11wfq_drz.fits,F125W,11,101.0,0,6,2013-10-16,22:35:32,29.663755,0.05548095703125,-0.0951080322265625,93.91045379638672,196.3140869140625,97.0,0.9995700120925903,-0.11530803889036179,1.4729810953140259,8213.7861328125,21.194671630859375,1.5801128149032593,1.7220715284347534
icdg11wgq_drz.fits,F125W,11,101.0,0,6,2013-10-16,22:36:20,29.663755,0.0447845458984375,0.00714874267578125,93.8842544555664,196.35299682617188,174.0,0.9968200325965881,-0.11653265357017517,1.553483009338379,8190.6630859375,21.628324508666992,1.6090811491012573,1.7556830644607544
icdg11whq_drz.fits,F125W,11,101.0,0,6,2013-10-16,22:37:08,29.663755,0.0675811767578125,-0.098907470703125,93.91696166992188,196.3199005126953,97.0,1.0015499591827393,-0.050497863441705704,1.451526165008545,8211.4873046875,21.07494354248047,1.5703575611114502,1.711106538772583
icdg11wiq_drz.fits,F160W,11,101.0,0,7,2013-10-16,22:38:02,14.970785,0.08870697021484375,0.0285186767578125,93.78316497802734,196.51539611816406,101.0,0.9945099949836731,-0.08298484236001968,1.7082397937774658,8370.3798828125,28.1224365234375,1.8478736877441406,2.033952474594116
icdg11wjq_drz.fits,F160W,11,101.0,0,7,2013-10-16,22:38:35,14.970785,0.10660552978515625,0.0133056640625,93.79441833496094,196.51702880859375,101.0,1.0002299547195435,0.06434102356433868,1.6696423292160034,8441.3447265625,28.022438049316406,1.8402138948440552,2.0233166217803955
icdg11wkq_drz.fits,F160W,11,101.0,0,7,2013-10-16,22:39:08,14.970785,0.09210205078125,0.0148468017578125,93.79165649414062,196.52630615234375,101.0,0.9989100098609924,0.04186233878135681,1.700216293334961,8369.0,28.082151412963867,1.850999355316162,2.0461699962615967
icdg11wlq_drz.fits,F160W,11,101.0,0,7,2013-10-16,22:39:41,14.970785,0.108612060546875,0.02246856689453125,93.79752349853516,196.52520751953125,101.0,0.9957199692726135,-0.03472466394305229,1.702821969985962,8412.74609375,28.14664649963379,1.836674451828003,2.0354795455932617
icdg11wmq_drz.fits,F160W,11,101.0,0,7,2013-10-16,22:40:14,14.970785,0.10036468505859375,0.0246734619140625,93.7949447631836,196.52679443359375,101.0,0.995169997215271,-0.10654272884130478,1.6968719959259033,8402.13671875,28.105485916137695,1.840330719947815,2.040935754776001
icdg11wnq_drz.fits,F125W,11,101.0,0,8,2013-10-16,22:40:53,29.663755,0.08525848388671875,-0.08612060546875,93.91585540771484,196.3447723388672,97.0,0.9983600378036499,-0.14088226854801178,1.4435259103775024,8218.923828125,21.037216186523438,1.5813103914260864,1.7324838638305664
