FILENAME,FILTER,ORBIT,POSANG,DITHER,EXPOSURE_SET,OBS_DATE,OBS_TIME,EXPOSURE_TIME,XOFF,YOFF,XCENTER,YCENTER,PSF_ID,PSF_AMPLITUTE,SKY_LEVEL,SKY_SIGMA,FLUX_FIT,X_FIT,Y_FIT,SKYY_FIT
icdg10v0q_noramp.fits,F125W,10,129.0,0,8,2013-10-16,21:05:16,29.663755,15.94207763671875,8.298194885253906,129.18545532226562,222.1361083984375,259.0,1.0157456398010254,-0.30101847648620605,1.7525852918624878,8775.4287109375,13.173933029174805,13.151598930358887,-0.06522615998983383
icdg10v1q_noramp.fits,F125W,10,129.0,0,8,2013-10-16,21:06:04,29.663755,15.952461242675781,8.289604187011719,129.18551635742188,222.13294982910156,253.0,1.0154825448989868,-0.2972828447818756,1.7603864669799805,8870.509765625,13.168275833129883,13.140424728393555,-0.19550813734531403
icdg10v2q_noramp.fits,F125W,10,129.0,0,8,2013-10-16,21:06:52,29.663755,15.9659423828125,8.304267883300781,129.18588256835938,222.13746643066406,259.0,1.0160390138626099,-0.3181302547454834,1.7604964971542358,8812.5400390625,13.17506217956543,13.156139373779297,-0.0118943490087986
icdg10v3q_noramp.fits,F125W,10,129.0,0,8,2013-10-16,21:07:40,29.663755,15.9892578125,8.315910339355469,129.1854248046875,222.1321563720703,259.0,1.015427827835083,-0.26127269864082336,1.7673052549362183,8861.2275390625,13.169448852539062,13.147347450256348,-0.2335343062877655
icdg10v4q_noramp.fits,F160W,10,129.0,0,9,2013-10-16,21:08:34,14.970785,16.036102294921875,8.339683532714844,129.1105194091797,222.31678771972656,7.0,1.0310226678848267,-0.25393179059028625,2.3663928508758545,8550.0556640625,13.101866722106934,13.333222389221191,1.471563458442688
icdg10v5q_noramp.fits,F160W,10,129.0,0,9,2013-10-16,21:09:07,14.970785,16.021827697753906,8.31561279296875,129.10894775390625,222.3151397705078,7.0,1.028918743133545,-0.1564318984746933,2.426001787185669,8416.3779296875,13.102972984313965,13.346551895141602,1.9447963237762451
icdg10v6q_noramp.fits,F160W,10,129.0,0,9,2013-10-16,21:09:40,14.970785,16.05780029296875,8.353355407714844,129.11647033691406,222.33578491210938,121.0,1.015353798866272,-0.19228969514369965,2.4675042629241943,8595.353515625,13.112932205200195,13.363245964050293,0.895923912525177
icdg10v7q_noramp.fits,F160W,10,129.0,0,9,2013-10-16,21:10:13,14.970785,16.046096801757812,8.338722229003906,129.104248046875,222.32119750976562,123.0,1.0135797262191772,-0.2558150589466095,2.444610834121704,8551.4296875,13.094340324401855,13.355362892150879,1.1108477115631104
icdg10v8q_noramp.fits,F160W,10,129.0,0,9,2013-10-16,21:10:46,14.970785,16.047813415527344,8.340530395507812,129.12181091308594,222.32359313964844,123.0,1.0114219188690186,-0.1892804652452469,2.466644287109375,8570.849609375,13.119246482849121,13.363061904907227,0.988039493560791
icdg10v9q_noramp.fits,F125W,10,129.0,0,10,2013-10-16,21:11:25,29.663755,15.966278076171875,8.299354553222656,129.1894989013672,222.13931274414062,280.0,1.0141668319702148,-0.3215802013874054,1.7857272624969482,8835.1357421875,13.175080299377441,13.156224250793457,-0.1399381458759308
icdg10vaq_noramp.fits,F125W,10,129.0,0,10,2013-10-16,21:12:13,29.663755,16.000328063964844,8.332290649414062,129.18626403808594,222.1477508544922,259.0,1.0158430337905884,-0.28577858209609985,1.7346394062042236,8844.82421875,13.17760181427002,13.16928768157959,-0.13995975255966187
icdg10vbq_noramp.fits,F125W,10,129.0,0,10,2013-10-16,21:13:01,29.663755,15.982597351074219,8.315414428710938,129.18373107910156,222.14407348632812,280.0,1.0119901895523071,-0.2539604604244232,1.8195301294326782,8826.427734375,13.157539367675781,13.175283432006836,-0.021995140239596367
icdg10vcq_noramp.fits,F125W,10,129.0,0,10,2013-10-16,21:13:49,29.663755,15.974472045898438,8.314216613769531,129.18661499023438,222.14111328125,253.0,1.0157980918884277,-0.25881218910217285,1.7825372219085693,8606.0859375,13.170360565185547,13.176013946533203,-0.13579446077346802
icdg10vdq_noramp.fits,F160W,10,129.0,0,11,2013-10-16,21:14:43,14.970785,16.007232666015625,8.306915283203125,129.1127166748047,222.33709716796875,7.0,1.0279453992843628,-0.17882435023784637,2.4754576683044434,8496.564453125,13.125214576721191,13.387434959411621,1.8065553903579712
icdg10veq_noramp.fits,F160W,10,129.0,0,11,2013-10-16,21:15:16,14.970785,16.059288024902344,8.348991394042969,129.11834716796875,222.34091186523438,7.0,1.03622305393219,-0.22703514993190765,2.48707914352417,8543.787109375,13.108609199523926,13.360970497131348,2.2916979789733887
icdg10vfq_noramp.fits,F160W,10,129.0,0,11,2013-10-16,21:15:49,14.970785,16.055252075195312,8.351493835449219,129.11972045898438,222.3446044921875,7.0,1.0344619750976562,-0.249222069978714,2.4034781455993652,8634.9091796875,13.11193561553955,13.36734390258789,1.283024787902832
icdg10vgq_noramp.fits,F160W,10,129.0,0,11,2013-10-16,21:16:22,14.970785,16.051292419433594,8.36114501953125,129.09759521484375,222.3108673095703,7.0,1.033766269683838,-0.17778053879737854,2.422522783279419,8746.9775390625,13.091142654418945,13.329719543457031,1.5045363903045654
icdg10vhq_noramp.fits,F160W,10,129.0,0,11,2013-10-16,21:16:55,14.970785,16.035926818847656,8.364593505859375,129.108154296875,222.34288024902344,7.0,1.0333112478256226,-0.2251327484846115,2.4288833141326904,8794.068359375,13.102763175964355,13.358186721801758,1.3089549541473389
icdg10viq_noramp.fits,F125W,10,129.0,0,12,2013-10-16,21:17:34,29.663755,15.959648132324219,8.291412353515625,129.18002319335938,222.15257263183594,280.0,1.014055609703064,-0.304922878742218,1.78864324092865,8766.1357421875,13.164175033569336,13.181105613708496,-0.19682444632053375
icdg10vjq_noramp.fits,F125W,10,129.0,0,12,2013-10-16,21:18:22,29.663755,15.957565307617188,8.315444946289062,129.18350219726562,222.15220642089844,259.0,1.0150867700576782,-0.23807506263256073,1.7701728343963623,8863.6630859375,13.167795181274414,13.176054954528809,-0.13167057931423187
icdg10vkq_noramp.fits,F125W,10,129.0,0,12,2013-10-16,21:19:10,29.663755,16.00470733642578,8.331680297851562,129.1901397705078,222.15492248535156,253.0,1.013371229171753,-0.23356956243515015,1.7513264417648315,8805.1591796875,13.170059204101562,13.184942245483398,-0.24475035071372986
icdg10vlq_noramp.fits,F125W,10,129.0,0,12,2013-10-16,21:19:58,29.663755,15.985954284667969,8.337532043457031,129.19235229492188,222.16539001464844,259.0,1.0149532556533813,-0.20056502521038055,1.7841650247573853,8699.3330078125,13.18610954284668,13.199934959411621,0.05188821628689766
icdg11vnq_noramp.fits,F125W,11,101.0,0,0,2013-10-16,22:16:17,29.663755,0.04080963134765625,-0.0735626220703125,94.81181335449219,208.05712890625,70.0,1.0176767110824585,-0.14164872467517853,1.8052867650985718,8563.2578125,12.640966415405273,13.046671867370605,0.3328918516635895
icdg11voq_noramp.fits,F125W,11,101.0,0,0,2013-10-16,22:17:05,29.663755,0.0398101806640625,-0.0626068115234375,94.81262969970703,208.06195068359375,70.0,1.0192161798477173,-0.14647553861141205,1.790209174156189,8514.4697265625,12.649378776550293,13.047327995300293,0.1353813111782074
icdg11vpq_noramp.fits,F125W,11,101.0,0,0,2013-10-16,22:17:53,29.663755,0.01751708984375,-0.070831298828125,94.81555938720703,208.05502319335938,70.0,1.018479347229004,-0.12058237940073013,1.7950434684753418,8627.361328125,12.647002220153809,13.04244327545166,0.2360222041606903
icdg11vqq_noramp.fits,F125W,11,101.0,0,0,2013-10-16,22:18:41,29.663755,0.0338134765625,-0.065338134765625,94.81523132324219,208.0581512451172,70.0,1.0208749771118164,-0.1410658061504364,1.7848140001296997,8559.0498046875,12.647515296936035,13.047389030456543,0.26507052779197693
icdg11vrq_noramp.fits,F160W,11,101.0,0,1,2013-10-16,22:19:35,14.970785,0.0682373046875,-0.0108489990234375,94.70881652832031,208.2096405029297,73.0,1.0133544206619263,-0.06662341952323914,2.444094657897949,8600.2392578125,12.535865783691406,13.238073348999023,1.0629087686538696
icdg11vsq_noramp.fits,F160W,11,101.0,0,1,2013-10-16,22:20:08,14.970785,0.06982421875,-0.015960693359375,94.71219635009766,208.2171173095703,73.0,1.0127757787704468,-0.12062245607376099,2.4373064041137695,8607.0126953125,12.545121192932129,13.234522819519043,0.9035502672195435
icdg11vtq_noramp.fits,F160W,11,101.0,0,1,2013-10-16,22:20:41,14.970785,0.06822967529296875,-0.0030059814453125,94.71084594726562,208.21121215820312,73.0,1.0146037340164185,-0.11586181819438934,2.5026907920837402,8639.830078125,12.537508010864258,13.236251831054688,0.9271840453147888
icdg11vuq_noramp.fits,F160W,11,101.0,0,1,2013-10-16,22:21:14,14.970785,0.07745361328125,-0.0194549560546875,94.7049789428711,208.20579528808594,73.0,1.0124510526657104,-0.1797366440296173,2.3863749504089355,8613.287109375,12.528860092163086,13.23084831237793,1.169589877128601
icdg11vvq_noramp.fits,F160W,11,101.0,0,1,2013-10-16,22:21:47,14.970785,0.0731353759765625,-0.015960693359375,94.7186050415039,208.20481872558594,73.0,1.0151424407958984,-0.17123229801654816,2.452191114425659,8622.1552734375,12.55588150024414,13.216421127319336,0.854949951171875
icdg11vwq_noramp.fits,F125W,11,101.0,0,2,2013-10-16,22:22:26,29.663755,0.04209136962890625,-0.0713348388671875,94.81329345703125,208.05897521972656,70.0,1.0206818580627441,-0.1699744015932083,1.759993553161621,8437.2744140625,12.642183303833008,13.047250747680664,0.03165387362241745
icdg11vxq_noramp.fits,F125W,11,101.0,0,2,2013-10-16,22:23:14,29.663755,0.04819488525390625,-0.0413818359375,94.81439971923828,208.06051635742188,70.0,1.0213688611984253,-0.17152009904384613,1.7734999656677246,8675.365234375,12.65225887298584,13.04992389678955,0.028853019699454308
icdg11vyq_noramp.fits,F125W,11,101.0,0,2,2013-10-16,22:24:02,29.663755,0.043182373046875,-0.0615997314453125,94.81771850585938,208.0544891357422,70.0,1.0208141803741455,-0.19182835519313812,1.8026875257492065,8699.787109375,12.66001033782959,13.03983211517334,-0.028964977711439133
icdg11vzq_noramp.fits,F125W,11,101.0,0,2,2013-10-16,22:24:50,29.663755,0.038482666015625,-0.066131591796875,94.819580078125,208.05809020996094,70.0,1.022687315940857,-0.18385367095470428,1.7934414148330688,8667.26171875,12.658149719238281,13.048909187316895,0.10504702478647232
icdg11w0q_noramp.fits,F160W,11,101.0,0,3,2013-10-16,22:25:44,14.970785,0.076812744140625,-0.014892578125,94.72047424316406,208.21238708496094,73.0,1.0160987377166748,-0.21294255554676056,2.485805034637451,8605.1181640625,12.545032501220703,13.237452507019043,0.9210025668144226
icdg11w1q_noramp.fits,F160W,11,101.0,0,3,2013-10-16,22:26:17,14.970785,0.05937957763671875,-0.0107879638671875,94.71866607666016,208.21121215820312,73.0,1.0168554782867432,-0.21820074319839478,2.430450439453125,8611.58984375,12.543642044067383,13.235418319702148,1.0538934469223022
icdg11w2q_noramp.fits,F160W,11,101.0,0,3,2013-10-16,22:26:50,14.970785,0.07454681396484375,-0.0093841552734375,94.7264175415039,208.2109375,73.0,1.0130537748336792,-0.17294421792030334,2.394867181777954,8652.7314453125,12.563020706176758,13.227134704589844,1.1119070053100586
icdg11w3q_noramp.fits,F160W,11,101.0,0,3,2013-10-16,22:27:23,14.970785,0.07492828369140625,-0.01580810546875,94.71381378173828,208.21063232421875,73.0,1.0165365934371948,-0.18898482620716095,2.4155118465423584,8637.0546875,12.543302536010742,13.234115600585938,0.8436599969863892
icdg11w4q_noramp.fits,F160W,11,101.0,0,3,2013-10-16,22:27:56,14.970785,0.06707000732421875,0.00617218017578125,94.71744537353516,208.21197509765625,73.0,1.011271357536316,-0.18607231974601746,2.4850106239318848,8617.4951171875,12.545918464660645,13.235502243041992,0.8788479566574097
icdg11w5q_noramp.fits,F125W,11,101.0,0,4,2013-10-16,22:28:35,29.663755,0.0403594970703125,-0.05865478515625,94.82196807861328,208.05848693847656,70.0,1.022098183631897,-0.18995577096939087,1.808439016342163,8562.9658203125,12.655854225158691,13.034750938415527,0.1733582317829132
icdg11w6q_noramp.fits,F125W,11,101.0,0,4,2013-10-16,22:29:23,29.663755,0.0615692138671875,-0.0715789794921875,94.82101440429688,208.0583038330078,69.0,1.0235888957977295,-0.1587829291820526,1.806294560432434,8629.8486328125,12.663211822509766,13.037862777709961,0.15720535814762115
icdg11w7q_noramp.fits,F125W,11,101.0,0,4,2013-10-16,22:30:11,29.663755,0.02850341796875,-0.0734405517578125,94.82190704345703,208.05294799804688,70.0,1.0216847658157349,-0.18760798871517181,1.8252854347229004,8635.8974609375,12.658906936645508,13.030574798583984,0.11957834661006927
icdg11w8q_noramp.fits,F125W,11,101.0,0,4,2013-10-16,22:30:59,29.663755,0.0446929931640625,-0.0915679931640625,94.82411193847656,208.05276489257812,70.0,1.024205207824707,-0.22332680225372314,1.7711719274520874,8650.41015625,12.670902252197266,13.028838157653809,-0.012318682856857777
icdg11w9q_noramp.fits,F160W,11,101.0,0,5,2013-10-16,22:31:53,14.970785,0.077484130859375,-0.0186004638671875,94.7276840209961,208.21041870117188,73.0,1.017353892326355,-0.23213988542556763,2.4449546337127686,8672.6962890625,12.550431251525879,13.221875190734863,1.1406712532043457
icdg11waq_noramp.fits,F160W,11,101.0,0,5,2013-10-16,22:32:26,14.970785,0.075103759765625,-0.004486083984375,94.72823333740234,208.2148895263672,73.0,1.0151963233947754,-0.18715770542621613,2.4544806480407715,8663.10546875,12.563069343566895,13.228443145751953,1.1340923309326172
icdg11wbq_noramp.fits,F160W,11,101.0,0,5,2013-10-16,22:32:59,14.970785,0.0922088623046875,-0.023956298828125,94.7245864868164,208.21383666992188,71.0,1.0201056003570557,-0.22187528014183044,2.4217376708984375,8629.2275390625,12.550870895385742,13.234675407409668,0.5796006917953491
icdg11wcq_noramp.fits,F160W,11,101.0,0,5,2013-10-16,22:33:32,14.970785,0.0760345458984375,-0.015228271484375,94.7286605834961,208.21095275878906,73.0,1.0171443223953247,-0.20677456259727478,2.4744443893432617,8662.6787109375,12.566039085388184,13.22419548034668,0.9362481236457825
icdg11wdq_noramp.fits,F160W,11,101.0,0,5,2013-10-16,22:34:05,14.970785,0.08223724365234375,-0.0330810546875,94.7265396118164,208.2118682861328,71.0,1.018173098564148,-0.21048977971076965,2.4843552112579346,8669.2529296875,12.558736801147461,13.224125862121582,0.9263827800750732
icdg11weq_noramp.fits,F125W,11,101.0,0,6,2013-10-16,22:34:44,29.663755,0.0560302734375,-0.072784423828125,94.82477569580078,208.05792236328125,70.0,1.0235025882720947,-0.20695073902606964,1.7806755304336548,8660.8310546875,12.666863441467285,13.035350799560547,0.14103808999061584
icdg11wfq_noramp.fits,F125W,11,101.0,0,6,2013-10-16,22:35:32,29.663755,0.05013275146484375,-0.054290771484375,94.83513641357422,208.052734375,70.0,1.0227079391479492,-0.18028515577316284,1.8290681838989258,8722.7685546875,12.677141189575195,13.023362159729004,0.004732230678200722
icdg11wgq_noramp.fits,F125W,11,101.0,0,6,2013-10-16,22:36:20,29.663755,0.0386505126953125,0.017303466796875,94.8107681274414,208.0892791748047,70.0,1.0213541984558105,-0.19581106305122375,1.82741117477417,8537.6376953125,12.640676498413086,13.089228630065918,-0.0646134465932846
icdg11whq_noramp.fits,F125W,11,101.0,0,6,2013-10-16,22:37:08,29.663755,0.06360626220703125,-0.053619384765625,94.84521484375,208.05184936523438,70.0,1.0241191387176514,-0.23498883843421936,1.8154720067977905,8734.029296875,12.702134132385254,13.027088165283203,-0.06269407272338867
icdg11wiq_noramp.fits,F160W,11,101.0,0,7,2013-10-16,22:38:02,14.970785,0.082672119140625,0.02017974853515625,94.73219299316406,208.2232208251953,73.0,1.0160739421844482,-0.2227490395307541,2.506864547729492,8585.171875,12.561290740966797,13.251152992248535,0.7383999228477478
icdg11wjq_noramp.fits,F160W,11,101.0,0,7,2013-10-16,22:38:35,14.970785,0.1085662841796875,0.0023040771484375,94.740234375,208.22610473632812,73.0,1.0179754495620728,-0.27847522497177124,2.4507617950439453,8696.46484375,12.580368995666504,13.243291854858398,0.967962920665741
icdg11wkq_noramp.fits,F160W,11,101.0,0,7,2013-10-16,22:39:08,14.970785,0.09156036376953125,0.0050811767578125,94.73916625976562,208.23117065429688,73.0,1.0171080827713013,-0.268583208322525,2.4407520294189453,8598.94140625,12.573253631591797,13.26108455657959,1.0107420682907104
icdg11wlq_noramp.fits,F160W,11,101.0,0,7,2013-10-16,22:39:41,14.970785,0.10894775390625,0.012725830078125,94.74227142333984,208.23104858398438,73.0,1.0146247148513794,-0.23841820657253265,2.465315818786621,8678.513671875,12.582074165344238,13.253190040588379,0.965081512928009
icdg11wmq_noramp.fits,F160W,11,101.0,0,7,2013-10-16,22:40:14,14.970785,0.0974578857421875,0.0167694091796875,94.74161529541016,208.23171997070312,73.0,1.014857292175293,-0.2526912987232208,2.476548433303833,8658.01953125,12.574752807617188,13.258378982543945,0.7955142259597778
icdg11wnq_noramp.fits,F125W,11,101.0,0,8,2013-10-16,22:40:53,29.663755,0.0885009765625,-0.0380096435546875,94.8488998413086,208.0732421875,69.0,1.0235379934310913,-0.20262961089611053,1.8309849500656128,8694.8916015625,12.701075553894043,13.065726280212402,0.16550342738628387
icdg11woq_noramp.fits,F125W,11,101.0,0,8,2013-10-16,22:41:41,29.663755,0.08638763427734375,0.005828857421875,94.84134674072266,208.076904296875,70.0,1.0243940353393555,-0.23773448169231415,1.8357890844345093,8703.2841796875,12.689165115356445,13.064294815063477,0.09024970978498459
icdg11wpq_noramp.fits,F125W,11,101.0,0,8,2013-10-16,22:42:29,29.663755,0.08232879638671875,-0.0354766845703125,94.84526824951172,208.08224487304688,69.0,1.0246150493621826,-0.17631573975086212,1.7929449081420898,8714.71875,12.694924354553223,13.081138610839844,-0.005223574582487345
icdg11wqq_noramp.fits,F125W,11,101.0,0,8,2013-10-16,22:43:17,29.663755,0.087554931640625,-0.0341033935546875,94.84811401367188,208.07522583007812,69.0,1.0247102975845337,-0.17637315392494202,1.8129022121429443,8655.4560546875,12.704548835754395,13.071208000183105,0.23026371002197266
icdg11wrq_noramp.fits,F160W,11,101.0,0,9,2013-10-16,22:44:11,14.970785,0.10120391845703125,0.02684783935546875,94.74983978271484,208.23483276367188,71.0,1.0192747116088867,-0.22175480425357819,2.458986282348633,8579.482421875,12.5848970413208,13.272747039794922,0.8595452904701233
icdg11wsq_noramp.fits,F160W,11,101.0,0,9,2013-10-16,22:44:44,14.970785,0.1179962158203125,0.0308074951171875,94.7527847290039,208.2391815185547,73.0,1.018966555595398,-0.2063906490802765,2.4765563011169434,8712.447265625,12.588207244873047,13.269021034240723,1.079940915107727
icdg11wtq_noramp.fits,F160W,11,101.0,0,9,2013-10-16,22:45:17,14.970785,0.13018035888671875,0.02338409423828125,94.75196075439453,208.23016357421875,73.0,1.0187931060791016,-0.2093174308538437,2.456088066101074,8458.9658203125,12.582498550415039,13.265975952148438,1.265866994857788
icdg11wuq_noramp.fits,F160W,11,101.0,0,9,2013-10-16,22:45:50,14.970785,0.1013946533203125,0.02548980712890625,94.74943542480469,208.23397827148438,73.0,1.0181323289871216,-0.19497719407081604,2.449429512023926,8429.47265625,12.580381393432617,13.269381523132324,1.1258623600006104
icdg11wvq_noramp.fits,F160W,11,101.0,0,9,2013-10-16,22:46:23,14.970785,0.12469482421875,0.07016754150390625,94.750244140625,208.2259521484375,71.0,1.0347591638565063,-0.3810025751590729,2.4719009399414062,8714.802734375,12.597593307495117,13.24962043762207,0.6932935118675232
icdg11wwq_noramp.fits,F125W,11,101.0,0,10,2013-10-16,22:47:02,29.663755,0.08856201171875,-0.029022216796875,94.86170959472656,208.0755157470703,69.0,1.0248544216156006,-0.14295333623886108,1.8245501518249512,8700.84765625,12.720513343811035,13.074554443359375,-0.010256117209792137
icdg11wxq_noramp.fits,F125W,11,101.0,0,10,2013-10-16,22:47:50,29.663755,0.09102630615234375,0.02014923095703125,94.85563659667969,208.08335876464844,70.0,1.0269914865493774,-0.23740583658218384,1.8362336158752441,8720.9609375,12.70480728149414,13.0859956741333,-0.015266663394868374
icdg11wyq_noramp.fits,F125W,11,101.0,0,10,2013-10-16,22:48:38,29.663755,0.08705902099609375,0.01572418212890625,94.85740661621094,208.08106994628906,70.0,1.0272703170776367,-0.2037624716758728,1.8376944065093994,8763.4345703125,12.716299057006836,13.076031684875488,-0.2124771773815155
icdg11wzq_noramp.fits,F125W,11,101.0,0,10,2013-10-16,22:49:26,29.663755,0.025848388671875,-0.1473236083984375,94.8623046875,208.08139038085938,70.0,1.0249594449996948,-0.17294490337371826,1.8133032321929932,8784.0966796875,12.725611686706543,13.07038402557373,0.013696965761482716
icdg11x0q_noramp.fits,F160W,11,101.0,0,11,2013-10-16,22:50:20,14.970785,0.133056640625,0.0222930908203125,94.76331329345703,208.24887084960938,73.0,1.017862319946289,-0.17234984040260315,2.465773820877075,8659.3037109375,12.60961627960205,13.278055191040039,0.693282961845398
icdg11x1q_noramp.fits,F160W,11,101.0,0,11,2013-10-16,22:50:53,14.970785,0.13048553466796875,0.03780364990234375,94.76394653320312,208.2408905029297,71.0,1.0221824645996094,-0.2440750151872635,2.457822799682617,8644.5751953125,12.606433868408203,13.282569885253906,0.9690027236938477
icdg11x2q_noramp.fits,F160W,11,101.0,0,11,2013-10-16,22:51:26,14.970785,0.15350341796875,0.07344818115234375,94.77574157714844,208.254150390625,73.0,1.0181052684783936,-0.2142288088798523,2.4858551025390625,8648.615234375,12.629981994628906,13.280152320861816,1.1069928407669067
icdg11x3q_noramp.fits,F160W,11,101.0,0,11,2013-10-16,22:51:59,14.970785,0.147552490234375,0.03814697265625,94.75212860107422,208.2374267578125,71.0,1.0224289894104004,-0.2438512146472931,2.4668445587158203,8654.0322265625,12.58760929107666,13.257185935974121,0.9339637160301208
icdg11x4q_noramp.fits,F160W,11,101.0,0,11,2013-10-16,22:52:32,14.970785,0.11907958984375,0.0697021484375,94.7614974975586,208.23912048339844,73.0,1.0150787830352783,-0.14679284393787384,2.5140531063079834,8669.201171875,12.615291595458984,13.259052276611328,1.0038331747055054
icdg11x5q_noramp.fits,F125W,11,101.0,0,12,2013-10-16,22:53:11,29.663755,0.1051788330078125,0.012939453125,94.86579132080078,208.08493041992188,70.0,1.029194712638855,-0.2310575544834137,1.8242601156234741,8637.3056640625,12.729785919189453,13.083939552307129,-0.09406929463148117
icdg11x6q_noramp.fits,F125W,11,101.0,0,12,2013-10-16,22:53:59,29.663755,0.11859130859375,0.0022735595703125,94.86760711669922,208.08399963378906,69.0,1.027278184890747,-0.13851298391819,1.8272382020950317,8694.4501953125,12.734843254089355,13.078143119812012,0.19612114131450653
icdg11x7q_noramp.fits,F125W,11,101.0,0,12,2013-10-16,22:54:47,29.663755,0.09462738037109375,0.01836395263671875,94.86711883544922,208.0914764404297,70.0,1.0272648334503174,-0.18351571261882782,1.8105977773666382,8715.0791015625,12.729218482971191,13.09194564819336,0.005154955666512251
icdg11x8q_noramp.fits,F125W,11,101.0,0,12,2013-10-16,22:55:35,29.663755,0.09499359130859375,0.03508758544921875,94.8668441772461,208.08810424804688,70.0,1.0297112464904785,-0.17563079297542572,1.8544435501098633,8731.6552734375,12.736050605773926,13.088993072509766,-0.10779231786727905
icdg12xaq_noramp.fits,F125W,12,129.0,0,0,2013-10-16,23:51:55,29.663755,15.960594177246094,8.256294250488281,129.20809936523438,222.0984649658203,118.0,1.0082776546478271,-0.14556357264518738,1.7723137140274048,8962.02734375,13.190104484558105,13.081392288208008,-0.09598433971405029
icdg12xbq_noramp.fits,F125W,12,129.0,0,0,2013-10-16,23:52:43,29.663755,15.985885620117188,8.280082702636719,129.1961669921875,222.1041259765625,118.0,1.0113414525985718,-0.1333245486021042,1.7614696025848389,8953.3134765625,13.179123878479004,13.09044361114502,-0.13768063485622406
icdg12xcq_noramp.fits,F125W,12,129.0,0,0,2013-10-16,23:53:31,29.663755,15.985977172851562,8.282646179199219,129.20887756347656,222.1113739013672,232.0,1.0161876678466797,-0.24474318325519562,1.7563005685806274,8882.263671875,13.184040069580078,13.106511116027832,0.02892686054110527
icdg12xdq_noramp.fits,F125W,12,129.0,0,0,2013-10-16,23:54:19,29.663755,15.950782775878906,8.261528015136719,129.19491577148438,222.1004180908203,1.0,1.0274959802627563,-0.20336511731147766,1.733435869216919,8916.716796875,13.167481422424316,13.092508316040039,0.02810504660010338
icdg12xeq_noramp.fits,F160W,12,129.0,0,1,2013-10-16,23:55:13,14.970785,16.03620147705078,8.283546447753906,129.120849609375,222.27291870117188,123.0,1.008900761604309,-0.06803444027900696,2.4547314643859863,8503.5,13.10975170135498,13.305493354797363,0.97612464427948
icdg12xfq_noramp.fits,F160W,12,129.0,0,1,2013-10-16,23:55:46,14.970785,16.01959228515625,8.282150268554688,129.1231689453125,222.2767791748047,123.0,1.0098795890808105,-0.06960779428482056,2.429900646209717,8529.1591796875,13.109792709350586,13.307366371154785,1.0499924421310425
icdg12xgq_noramp.fits,F160W,12,129.0,0,1,2013-10-16,23:56:19,14.970785,16.036651611328125,8.290443420410156,129.11639404296875,222.27816772460938,123.0,1.0106143951416016,-0.09695850312709808,2.478835105895996,8546.828125,13.104930877685547,13.310638427734375,1.2562445402145386
icdg12xhq_noramp.fits,F160W,12,129.0,0,1,2013-10-16,23:56:52,14.970785,16.036048889160156,8.284835815429688,129.114990234375,222.28369140625,123.0,1.0122251510620117,-0.05593531206250191,2.475132703781128,8570.271484375,13.098542213439941,13.30731201171875,0.8765497803688049
icdg12xiq_noramp.fits,F160W,12,129.0,0,1,2013-10-16,23:57:25,14.970785,16.035354614257812,8.283737182617188,129.11419677734375,222.2785186767578,123.0,1.0078272819519043,-0.09291398525238037,2.4543418884277344,8537.5390625,13.100831985473633,13.311371803283691,1.333411693572998
icdg12xjq_noramp.fits,F125W,12,129.0,0,2,2013-10-16,23:58:04,29.663755,15.981491088867188,8.279823303222656,129.19187927246094,222.1080322265625,1.0,1.0284206867218018,-0.2262614220380783,1.7745198011398315,8854.994140625,13.170690536499023,13.102766036987305,-0.2891267240047455
icdg12xkq_noramp.fits,F125W,12,129.0,0,2,2013-10-16,23:58:52,29.663755,15.942184448242188,8.266426086425781,129.1892547607422,222.10528564453125,152.0,1.0160340070724487,-0.19368179142475128,1.7378149032592773,8847.30859375,13.169614791870117,13.101797103881836,-0.11255405098199844
icdg12xlq_noramp.fits,F125W,12,129.0,0,2,2013-10-16,23:59:40,29.663755,15.990242004394531,8.28790283203125,129.1919403076172,222.1038055419922,1.0,1.0282694101333618,-0.20714899897575378,1.7678676843643188,8979.3359375,13.171217918395996,13.09642505645752,-0.09393816441297531
icdg12xmq_noramp.fits,F125W,12,129.0,0,2,2013-10-17,00:00:28,29.663755,15.983299255371094,8.285133361816406,129.18716430664062,222.11087036132812,1.0,1.0287483930587769,-0.22276520729064941,1.7487883567810059,8775.283203125,13.167393684387207,13.106151580810547,-0.19779103994369507
icdg12xnq_noramp.fits,F160W,12,129.0,0,3,2013-10-17,00:01:22,14.970785,16.031036376953125,8.274810791015625,129.12283325195312,222.28390502929688,123.0,1.010676622390747,-0.12072209268808365,2.4699814319610596,8360.7138671875,13.118795394897461,13.326135635375977,1.1634966135025024
icdg12xoq_noramp.fits,F160W,12,129.0,0,3,2013-10-17,00:01:55,14.970785,16.02654266357422,8.290855407714844,129.10733032226562,222.2854461669922,123.0,1.0114072561264038,-0.136302649974823,2.427563190460205,8525.076171875,13.093362808227539,13.322285652160645,0.7979301810264587
icdg12xpq_noramp.fits,F160W,12,129.0,0,3,2013-10-17,00:02:28,14.970785,16.017799377441406,8.293617248535156,129.11907958984375,222.29747009277344,7.0,1.0287518501281738,-0.14489465951919556,2.449833631515503,8491.376953125,13.128244400024414,13.344964981079102,1.3594567775726318
