datetime,FILENAME,FILTER,ORBIT,POSANG,DITHER,EXPOSURE_SET,EXPOSURE_TIME,XOFF,YOFF,XCENTER,YCENTER,PSF_ID,PSF_AMPLITUTE,SKY_LEVEL,SKY_SIGMA,FLUX,FLUXERR,XFWHM,YFWHM,HEADERX,HEADERY
2013-10-16 22:39:08,icdg11wkq_flt.fits,F160W,11,101.0,0,7,14.970785000000001,0.09233856201171876,0.00482940673828125,94.74236297607422,208.23123168945312,13.0,0.9900000095367432,-0.05978794768452644,2.176036834716797,8369.328125,30.57962226867676,1.5002228021621704,1.5044965744018557,174.171412647,215.798750633
2013-10-16 22:39:41,icdg11wlq_flt.fits,F160W,11,101.0,0,7,14.970785000000001,0.10987091064453124,0.01251983642578125,94.7464828491211,208.2314758300781,13.0,0.9900000095367432,-0.048421986401081085,2.199751377105713,8395.8583984375,30.742919921875,1.4871121644973757,1.49822735786438,174.171441342,215.798812352
2013-10-16 22:40:14,icdg11wmq_flt.fits,F160W,11,101.0,0,7,14.970785000000001,0.0984954833984375,0.01619720458984375,94.74507904052734,208.2327423095703,13.0,0.9900000095367432,-0.03828929364681244,2.201620578765869,8376.78125,30.732818603515625,1.4939955472946167,1.5132770538330078,174.171470005,215.798874
2013-10-16 22:40:53,icdg11wnq_flt.fits,F125W,11,101.0,0,8,29.663755,0.08802032470703125,-0.0367431640625,94.85179901123048,208.075439453125,5.0,1.001439929008484,-0.06589376926422119,1.7931180000305176,8252.3076171875,23.09881401062012,1.3030905723571775,1.3453212976455688,174.173321634,215.801578879
2013-10-16 22:41:41,icdg11woq_flt.fits,F125W,11,101.0,0,8,29.663755,0.0860595703125,0.006866455078125,94.8454818725586,208.07862854003903,5.0,1.001439929008484,-0.008657979778945446,1.7602925300598145,8280.2724609375,22.91798591613769,1.3038702011108398,1.346421480178833,174.173362928,215.801667695
2013-10-16 22:42:29,icdg11wpq_flt.fits,F125W,11,101.0,0,8,29.663755,0.08185577392578125,-0.0342254638671875,94.85037994384766,208.0842437744141,5.0,1.0029799938201904,-0.058357637375593185,1.7200982570648191,8263.029296875,22.661474227905273,1.3003674745559692,1.3344755172729492,174.173403849,215.801755708
2013-10-16 22:43:17,icdg11wqq_flt.fits,F125W,11,101.0,0,8,29.663755,0.0869598388671875,-0.0326385498046875,94.85395050048828,208.07748413085938,5.0,1.0016599893569946,0.013800501823425293,1.7283227443695068,8247.208984375,22.69937515258789,1.3030694723129272,1.3426371812820437,174.173444285,215.801842676
2013-10-16 22:44:11,icdg11wrq_flt.fits,F160W,11,101.0,0,9,14.970785000000001,0.1023712158203125,0.026153564453125,94.75302124023438,208.2354431152344,13.0,0.9944000244140624,-0.044063106179237366,2.16529393196106,8375.2841796875,30.5255184173584,1.477141499519348,1.501532793045044,174.171671488,215.799307357
2013-10-16 22:44:44,icdg11wsq_flt.fits,F160W,11,101.0,0,9,14.970785000000001,0.11922454833984375,0.0303497314453125,94.7551498413086,208.23963928222656,13.0,0.9923099875450134,0.003064034739509225,2.189857721328736,8452.443359375,30.748292922973636,1.4793182611465454,1.5145297050476074,174.171698479,215.799365411
2013-10-16 22:45:17,icdg11wtq_flt.fits,F160W,11,101.0,0,9,14.970785000000001,0.13098907470703125,0.0238037109375,94.75225830078124,208.23239135742188,13.0,0.9931899905204772,0.01971873268485069,2.16928505897522,8329.880859375,30.498334884643555,1.492063283920288,1.506456732749939,174.171725116,215.799422702
2013-10-16 22:45:50,icdg11wuq_flt.fits,F160W,11,101.0,0,9,14.970785000000001,0.10245513916015624,0.025054931640625,94.7503890991211,208.23704528808597,13.0,0.9957199692726136,-0.03425595536828041,2.192920684814453,8310.7216796875,30.611391067504886,1.4951871633529663,1.5223968029022217,174.171751349,215.799479125
2013-10-16 22:46:23,icdg11wvq_flt.fits,F160W,11,101.0,0,9,14.970785000000001,0.1262664794921875,0.06948089599609375,94.75334930419922,208.2251434326172,13.0,0.9956099987030028,-0.025342384353280067,2.194445371627808,8419.611328125,30.73860740661621,1.4881247282028198,1.5008162260055542,174.171777133,215.799534583
2013-10-16 22:47:02,icdg11wwq_flt.fits,F125W,11,101.0,0,10,29.663755,0.08798980712890625,-0.027587890625,94.8642578125,208.0772247314453,5.0,1.0062800645828247,-0.026960760354995728,1.747516632080078,8254.9814453125,22.82152938842773,1.299497127532959,1.3357796669006348,174.173624078,215.802229377
2013-10-16 22:47:50,icdg11wxq_flt.fits,F125W,11,101.0,0,10,29.663755,0.09061431884765624,0.02135467529296875,94.8617935180664,208.0845947265625,5.0,1.0024299621582031,0.032424118369817734,1.766573429107666,8305.681640625,22.974985122680664,1.300408124923706,1.3451122045516968,174.173659688,215.802305965
2013-10-16 22:48:38,icdg11wyq_flt.fits,F125W,11,101.0,0,10,29.663755,0.086669921875,0.01686859130859375,94.86251831054688,208.0832977294922,5.0,1.0043001174926758,0.008974771946668625,1.7565960884094238,8267.701171875,22.886194229125977,1.29787278175354,1.3391923904418943,174.173694106,215.802379992
2013-10-16 22:49:26,icdg11wzq_flt.fits,F125W,11,101.0,0,10,29.663755,0.025054931640625,-0.1457672119140625,94.86711120605469,208.08676147460938,7.0,1.0013300180435178,0.03217533603310585,1.6522029638290403,8226.0537109375,22.22861862182617,1.2964850664138794,1.3430298566818235,174.173727238,215.802451252
2013-10-16 22:50:20,icdg11x0q_flt.fits,F160W,11,101.0,0,11,14.970785000000001,0.1342010498046875,0.0220794677734375,94.76969909667969,208.2650909423828,13.0,0.9946200251579284,0.0043178005144000045,2.207407236099243,8463.3544921875,30.859607696533203,1.4592325687408447,1.5412882566452026,174.171946584,215.799899044
2013-10-16 22:50:53,icdg11x1q_flt.fits,F160W,11,101.0,0,11,14.970785000000001,0.13177490234375,0.03729248046875,94.7679214477539,208.2412109375,13.0,0.9933000206947328,-0.005969074089080095,2.187750577926636,8422.826171875,30.704179763793945,1.4594681262969968,1.5067253112792969,174.171967604,215.799944255
2013-10-16 22:51:26,icdg11x2q_flt.fits,F160W,11,101.0,0,11,14.970785000000001,0.15468597412109375,0.0739593505859375,94.77803802490234,208.25308227539062,13.0,0.991979956626892,0.0003222808882128448,2.1911423206329346,8360.681640625,30.65575218200684,1.4562658071517944,1.5070751905441284,174.171987905,215.799987919
2013-10-16 22:51:59,icdg11x3q_flt.fits,F160W,11,101.0,0,11,14.970785000000001,0.1487884521484375,0.0381317138671875,94.7664031982422,208.2501373291016,13.0,0.9929699897766112,0.0002466122386977076,2.181160688400269,8370.9345703125,30.6103572845459,1.451225757598877,1.511400818824768,174.172007452,215.80002996
2013-10-16 22:52:32,icdg11x4q_flt.fits,F160W,11,101.0,0,11,14.970785000000001,0.12056732177734375,0.06911468505859375,94.76722717285156,208.23936462402344,13.0,0.995115041732788,-0.017488941550254822,2.2390117645263667,8402.3740234375,30.97422790527344,1.4648925065994265,1.5037723779678345,174.172026228,215.800070345
2013-10-16 22:53:11,icdg11x5q_flt.fits,F125W,11,101.0,0,12,29.663755,0.104736328125,0.014251708984375,94.87029266357422,208.0869903564453,5.0,1.0030900239944458,0.022717347368597984,1.7658247947692869,8250.7705078125,22.930086135864254,1.2968237400054932,1.3373795747756958,174.173862794,215.802742807
2013-10-16 22:53:59,icdg11x6q_flt.fits,F125W,11,101.0,0,12,29.663755,0.1180267333984375,0.00383758544921875,94.87338256835938,208.0853576660156,5.0,1.0062251091003418,0.06210947036743164,1.7637920379638672,8263.1982421875,22.926795959472656,1.294616937637329,1.3376346826553345,174.173886996,215.802794859
2013-10-16 22:54:47,icdg11x7q_flt.fits,F125W,11,101.0,0,12,29.663755,0.09421539306640624,0.01955413818359375,94.86913299560548,208.0948944091797,5.0,1.0049600601196291,0.026746304705739018,1.7481988668441772,8254.046875,22.824989318847656,1.2957655191421509,1.343809962272644,174.17390938,215.802843003
2013-10-16 22:55:35,icdg11x8q_flt.fits,F125W,11,101.0,0,12,29.663755,0.09474945068359376,0.0360107421875,94.87274169921876,208.0894012451172,5.0,1.0062800645828247,0.06341852247714996,1.7603105306625366,8240.6845703125,22.88896179199219,1.2943360805511477,1.3395918607711792,174.173929884,215.802887104
2013-10-16 23:51:55,icdg12xaq_flt.fits,F125W,12,129.0,0,0,29.663755,15.92108917236328,8.2747802734375,129.20611572265622,222.1000518798828,2.0,0.9988000392913818,0.07228419929742813,1.5140122175216677,8144.91552734375,21.36881256103516,1.4869852066040041,1.425487995147705,128.998354362,222.003303481
2013-10-16 23:52:43,icdg12xbq_flt.fits,F125W,12,129.0,0,0,29.663755,15.94586944580078,8.297576904296875,129.1971435546875,222.10134887695312,2.0,1.0023199319839478,0.0927181988954544,1.5035767555236816,8121.47412109375,21.29166412353516,1.4725557565689087,1.4160017967224119,128.998353327,222.003313141
2013-10-16 23:53:31,icdg12xcq_flt.fits,F125W,12,129.0,0,0,29.663755,15.9461669921875,8.299995422363281,129.20802307128906,222.113037109375,2.0,1.0034199953079224,0.08082742989063263,1.4826247692108154,8090.43310546875,21.149927139282227,1.5036935806274414,1.4403952360153198,128.99835175,222.003327862
2013-10-16 23:54:19,icdg12xdq_flt.fits,F125W,12,129.0,0,0,29.663755,15.911544799804688,8.279815673828125,129.19587707519528,222.1014404296875,2.0,1.001109957695007,0.10623157024383544,1.4740332365036009,8149.48828125,21.149295806884766,1.4688663482666016,1.4173781871795654,128.998349634,222.003347602
2013-10-16 23:55:13,icdg12xeq_flt.fits,F160W,12,129.0,0,1,14.970785000000001,15.996299743652346,8.306396484375,129.11862182617188,222.2724609375,10.0,1.0048500299453735,0.1177247017621994,2.11704421043396,8297.4580078125,30.169496536254886,1.3960672616958618,1.5172071456909182,128.996635248,222.000336559
2013-10-16 23:55:46,icdg12xfq_flt.fits,F160W,12,129.0,0,1,14.970785000000001,15.980194091796875,8.305030822753906,129.12210083007812,222.2772216796875,10.0,1.007930040359497,0.0875423327088356,2.118997812271118,8316.56640625,30.201526641845703,1.4069881439208984,1.5326507091522217,128.996633132,222.000356299
2013-10-16 23:56:19,icdg12xgq_flt.fits,F160W,12,129.0,0,1,14.970785000000001,15.997047424316404,8.313079833984375,129.11418151855472,222.27769470214844,10.0,1.0049600601196291,0.0928030014038086,2.108154535293579,8342.1015625,30.16947937011719,1.4009572267532349,1.5331491231918335,128.996630772,222.000378318
2013-10-16 23:56:52,icdg12xhq_flt.fits,F160W,12,129.0,0,1,14.970785000000001,15.996307373046875,8.307601928710938,129.11341857910156,222.2836456298828,10.0,1.0100001096725464,0.09605854749679564,2.117351531982422,8331.75,30.20914649963379,1.4054673910140991,1.5413326025009155,128.99662817,222.000402596
2013-10-16 23:57:25,icdg12xiq_flt.fits,F160W,12,129.0,0,1,14.970785000000001,15.99553680419922,8.306472778320312,129.11074829101562,222.2776031494141,10.0,1.0051800012588499,0.05013720318675041,2.0920143127441406,8375.3623046875,30.117023468017575,1.4037373065948486,1.5264852046966553,128.996625328,222.000429114
2013-10-16 23:58:04,icdg12xjq_flt.fits,F125W,12,129.0,0,2,29.663755,15.941635131835938,8.297248840332031,129.19061279296878,222.10752868652344,2.0,1.0032000541687012,0.05726521462202073,1.5007613897323608,8173.12353515625,21.316762924194336,1.4669476747512815,1.4266875982284546,128.998332765,222.00350503
2013-10-16 23:58:52,icdg12xkq_flt.fits,F125W,12,129.0,0,2,29.663755,15.902923583984375,8.284629821777344,129.19422912597656,222.108154296875,2.0,1.0032000541687012,0.07826612144708632,1.49772047996521,8119.77001953125,21.25750541687012,1.4671884775161743,1.4235985279083252,128.998327746,222.003551869
2013-10-16 23:59:40,icdg12xlq_flt.fits,F125W,12,129.0,0,2,29.663755,15.949996948242188,8.30511474609375,129.19046020507812,222.10433959960938,2.0,1.0025949478149414,0.07233916968107224,1.4614845514297483,8183.04541015625,21.10683250427246,1.464642882347107,1.429349660873413,128.998322255,222.003603105
2013-10-17 00:00:28,icdg12xmq_flt.fits,F125W,12,129.0,0,2,29.663755,15.94342041015625,8.302360534667969,129.19192504882812,222.1118621826172,2.0,1.0016599893569946,0.07361110299825667,1.4418269395828247,8094.80322265625,20.928232192993164,1.4711514711380005,1.4360275268554688,128.998316309,222.003658595
2013-10-17 00:01:22,icdg12xnq_flt.fits,F160W,12,129.0,0,3,14.970785000000001,15.991172790527346,8.297859191894531,129.12191772460938,222.28965759277344,10.0,1.0052900314331057,0.075367271900177,2.0642895698547363,8264.9599609375,29.841392517089844,1.4045454263687134,1.5483083724975586,128.996598279,222.000681482
2013-10-17 00:01:55,icdg12xoq_flt.fits,F160W,12,129.0,0,3,14.970785000000001,15.986457824707033,8.313552856445312,129.10438537597656,222.28414916992188,10.0,1.0029799938201904,0.050248786807060235,2.0549972057342534,8309.8115234375,29.84065246582031,1.3881242275238037,1.5380765199661257,128.996593651,222.000724658
2013-10-17 00:02:28,icdg12xpq_flt.fits,F160W,12,129.0,0,3,14.970785000000001,15.97808074951172,8.316246032714844,129.13137817382812,222.30923461914062,10.0,1.0005600452423096,0.07426249235868454,2.0769317150115967,8327.8232421875,29.981090545654297,1.4468581676483154,1.6013535261154177,128.996588829,222.00076964
2013-10-17 00:03:01,icdg12xqq_flt.fits,F160W,12,129.0,0,3,14.970785000000001,15.983596801757812,8.313018798828125,129.10893249511722,222.2801055908203,10.0,1.0036400556564329,0.07466821372509003,2.0568597316741943,8345.9033203125,29.891197204589844,1.39838969707489,1.5380735397338867,128.996583819,222.000816391
2013-10-17 00:03:34,icdg12xrq_flt.fits,F160W,12,129.0,0,3,14.970785000000001,15.988655090332033,8.317855834960938,129.10649108886722,222.2867584228516,10.0,1.002650022506714,0.08686508238315582,2.0647926330566406,8306.021484375,29.890071868896484,1.3939878940582275,1.5457010269165041,128.996578627,222.00086483
2013-10-17 00:04:13,icdg12xsq_flt.fits,F125W,12,129.0,0,4,29.663755,15.943473815917967,8.300407409667969,129.18911743164062,222.1120147705078,2.0,1.0027600526809692,0.056426916271448135,1.483387112617493,8111.59423828125,21.1710262298584,1.4707783460617063,1.440729737281799,128.998282876,222.003970587
2013-10-17 00:05:01,icdg12xtq_flt.fits,F125W,12,129.0,0,4,29.663755,15.931442260742188,8.29913330078125,129.18440246582028,222.1139678955078,2.0,1.0032000541687012,0.047540005296468735,1.4448710680007937,8162.0849609375,20.99897575378418,1.4639036655426023,1.4300211668014526,128.998274685,222.004047031
2013-10-17 00:05:49,icdg12xuq_flt.fits,F125W,12,129.0,0,4,29.663755,15.924293518066404,8.298828125,129.18252563476562,222.1138916015625,2.0,1.0041900873184204,0.04349620640277863,1.4515860080718994,8143.84912109375,21.021106719970703,1.4509873390197754,1.4329456090927124,128.998266169,222.0041265
2013-10-17 00:06:37,icdg12xvq_flt.fits,F125W,12,129.0,0,4,29.663755,15.92327117919922,8.302947998046875,129.184814453125,222.1186981201172,2.0,1.0015499591827393,0.0842658132314682,1.4802415370941162,8172.65380859375,21.202131271362305,1.4562727212905884,1.4392764568328855,128.998257353,222.004208775
2013-10-17 00:07:31,icdg12xwq_flt.fits,F160W,12,129.0,0,5,14.970785000000001,15.980682373046875,8.322799682617188,129.11006164550778,222.2870330810547,10.0,1.0044100284576416,0.07674630731344223,2.0732457637786865,8259.044921875,29.88405418395996,1.3999513387680054,1.5462981462478638,128.996536682,222.001256169
2013-10-17 00:08:04,icdg12xxq_flt.fits,F160W,12,129.0,0,5,14.970785000000001,15.999649047851562,8.31549072265625,129.11039733886722,222.28829956054688,10.0,1.0034199953079224,0.05324235931038857,2.0636682510375977,8320.65234375,29.90025520324707,1.4057910442352295,1.551500678062439,128.996530289,222.001315819
2013-10-17 00:08:37,icdg12xyq_flt.fits,F160W,12,129.0,0,5,14.970785000000001,15.991249084472654,8.322769165039062,129.10723876953122,222.2929229736328,10.0,1.000890016555786,0.06329325586557387,2.0674796104431152,8363.5859375,29.96904182434082,1.4017359018325806,1.5495600700378418,128.996523781,222.001376531
2013-10-17 00:09:10,icdg12xzq_flt.fits,F160W,12,129.0,0,5,14.970785000000001,15.995590209960938,8.31768798828125,129.11073303222656,222.2972869873047,10.0,1.0057300329208374,-0.0028106526006013155,2.0776374340057373,8353.0517578125,30.0130615234375,1.3979874849319458,1.5487573146820068,128.996517172,222.001438199
2013-10-17 00:09:43,icdg12y0q_flt.fits,F160W,12,129.0,0,5,14.970785000000001,15.983482360839846,8.312324523925781,129.10699462890622,222.29635620117188,10.0,1.0030900239944458,0.03838922455906868,2.0497722625732417,8325.2783203125,29.82942199707031,1.397966742515564,1.5615997314453125,128.996510472,222.00150071
2013-10-17 00:10:22,icdg12y1q_flt.fits,F125W,12,129.0,0,6,29.663755,15.928924560546875,8.305503845214844,129.1893310546875,222.1152648925781,2.0,0.9992399811744691,0.07896056026220323,1.4631136655807495,8127.48681640625,21.071399688720703,1.462107539176941,1.4390990734100342,128.998212763,222.004624888
2013-10-17 00:11:10,icdg12y2q_flt.fits,F125W,12,129.0,0,6,29.663755,15.927078247070312,8.309112548828125,129.20344543457028,222.0952606201172,2.0,1.0029799938201904,0.059205353260040276,1.5066927671432495,8173.2763671875,21.35008811950684,1.4739398956298828,1.4286984205245972,128.99820272,222.004718606
2013-10-17 00:11:58,icdg12y3q_flt.fits,F125W,12,129.0,0,6,29.663755,15.937255859375,8.291946411132812,129.16311645507812,222.14610290527344,2.0,1.0003399848937988,0.045956481248140335,1.4835941791534424,8151.96240234375,21.20429039001465,1.4499058723449707,1.4590723514556885,128.998192552,222.004813495
2013-10-17 00:12:46,icdg12y4q_flt.fits,F125W,12,129.0,0,6,29.663755,15.921356201171875,8.309173583984375,129.20175170898438,222.1145782470703,2.0,1.0016599893569946,0.06402837485074997,1.4539999961853027,8102.87255859375,21.00149154663086,1.481528401374817,1.450865387916565,128.998182287,222.004909292
2013-10-17 00:13:40,icdg12y5q_flt.fits,F160W,12,129.0,0,7,14.970785000000001,15.9947509765625,8.33514404296875,129.10514831542972,222.3118438720703,10.0,1.0022100210189822,-0.018403632566332817,2.037280321121216,8368.326171875,29.80964660644531,1.3953965902328491,1.58030104637146,128.996460392,222.001967947
2013-10-17 00:14:13,icdg12y6q_flt.fits,F160W,12,129.0,0,7,14.970785000000001,16.006210327148438,8.342109680175781,129.115966796875,222.3059844970703,10.0,1.0025399923324585,0.04195288196206093,2.0351495742797847,8299.9404296875,29.72133445739746,1.4015551805496216,1.5864745378494265,128.996453259,222.002034495
2013-10-17 00:14:46,icdg12y7q_flt.fits,F160W,12,129.0,0,7,14.970785000000001,15.992546081542967,8.34661865234375,129.1112060546875,222.31320190429688,10.0,1.0030900239944458,0.0590704008936882,2.049177885055542,8316.2197265625,29.81603240966797,1.3952292203903198,1.577200174331665,128.996446116,222.002101138
2013-10-17 00:15:19,icdg12y8q_flt.fits,F160W,12,129.0,0,7,14.970785000000001,15.99724578857422,8.336509704589844,129.11195373535156,222.3062744140625,10.0,1.0024299621582031,0.07566718757152557,2.06424880027771,8381.7607421875,29.971607208251953,1.3983560800552368,1.574696063995361,128.996438976,222.002167759
2013-10-17 00:15:52,icdg12y9q_flt.fits,F160W,12,129.0,0,7,14.970785000000001,15.998329162597654,8.345664978027344,129.11309814453122,222.30372619628903,10.0,1.0029799938201904,0.03581225126981735,2.0797257423400883,8318.2294921875,29.98578643798828,1.4031221866607666,1.5708420276641846,128.996431843,222.002234301
2013-10-17 00:16:31,icdg12yaq_flt.fits,F125W,12,129.0,0,8,29.663755,15.93914794921875,8.324493408203125,129.19435119628906,222.1311187744141,2.0,1.001439929008484,0.05506835132837296,1.4831128120422363,8121.38818359375,21.177297592163086,1.466900110244751,1.459667086601257,128.998133716,222.005362554
2013-10-17 00:17:19,icdg12ybq_flt.fits,F125W,12,129.0,0,8,29.663755,15.94817352294922,8.319564819335938,129.19522094726562,222.13763427734372,2.0,1.0013300180435178,0.05377918854355812,1.4717252254486084,8155.74609375,21.14151763916016,1.471549391746521,1.4572185277938845,128.998123438,222.005458463
2013-10-17 00:18:07,icdg12ycq_flt.fits,F125W,12,129.0,0,8,29.663755,15.931556701660154,8.33197021484375,129.189208984375,222.1400451660156,2.0,1.001824975013733,0.05355960875749588,1.4838991165161133,8175.978515625,21.225069046020508,1.4716763496398926,1.4613800048828125,128.998113254,222.005553504
2013-10-17 00:18:55,icdg12ydq_flt.fits,F125W,12,129.0,0,8,29.663755,15.948753356933596,8.329505920410156,129.19805908203122,222.13491821289062,2.0,1.0024299621582031,0.07324828952550888,1.469677209854126,8143.13671875,21.12013816833496,1.472593069076538,1.4539722204208374,128.998103191,222.005647413
2013-10-17 00:19:49,icdg12yeq_flt.fits,F160W,12,129.0,0,9,14.970785000000001,16.002395629882812,8.356475830078125,129.11550903320312,222.3301696777344,10.0,1.0029799938201904,0.10134628415107727,2.0630760192871094,8365.9375,29.947553634643555,1.4019529819488523,1.603832125663757,128.996381684,222.002702287
2013-10-17 00:20:22,icdg12yfq_flt.fits,F160W,12,129.0,0,9,14.970785000000001,16.012321472167972,8.360443115234375,129.1151123046875,222.3350982666016,10.0,1.0049600601196291,0.053745992481708534,2.0759017467498784,8315.283203125,29.961448669433594,1.4139431715011597,1.6214920282363892,128.996374962,222.002765
2013-10-17 00:20:55,icdg12ygq_flt.fits,F160W,12,129.0,0,9,14.970785000000001,16.003952026367188,8.344596862792969,129.13612365722656,222.3470001220703,10.0,1.0067200660705566,0.044192925095558167,2.0925610065460205,8361.17578125,30.104305267333984,1.4145190715789795,1.6261841058731081,128.996368335,222.002826827
2013-10-17 00:21:28,icdg12yhq_flt.fits,F160W,12,129.0,0,9,14.970785000000001,16.019828796386722,8.371711730957031,129.11601257324222,222.3389129638672,10.0,1.0074900388717651,0.016437197104096413,2.072150468826294,8276.833984375,29.897897720336914,1.4141591787338257,1.623704195022583,128.996361809,222.002887718
2013-10-17 00:22:01,icdg12yiq_flt.fits,F160W,12,129.0,0,9,14.970785000000001,16.014114379882812,8.362495422363281,129.10676574707028,222.33978271484372,10.0,1.0029799938201904,0.026280507445335388,2.0504012107849117,8336.875,29.845834732055664,1.403598427772522,1.6179310083389282,128.996355388,222.002947622
2013-10-17 00:22:40,icdg12yjq_flt.fits,F125W,12,129.0,0,10,29.663755,15.885818481445312,8.272933959960938,129.21563720703122,222.1611328125,2.0,1.0015499591827393,0.08732670545578003,1.5288878679275513,8096.67138671875,21.414825439453125,1.5161391496658323,1.500284194946289,128.998058449,222.006064938
2013-10-17 00:23:28,icdg12ykq_flt.fits,F125W,12,129.0,0,10,29.663755,15.79058837890625,8.220108032226562,129.20729064941406,222.1612548828125,2.0,1.0036400556564329,0.07548001408576965,1.557862401008606,8136.064453125,21.61078453063965,1.5010926723480225,1.4966185092926023,128.998049589,222.006147623
2013-10-17 00:24:16,icdg12ylq_flt.fits,F125W,12,129.0,0,10,29.663755,15.94586944580078,8.328620910644531,129.18977355957028,222.1402587890625,2.0,1.0024299621582031,0.08148988336324693,1.4589040279388428,8035.19091796875,20.974163055419922,1.4844601154327393,1.4831219911575315,128.998041025,222.00622754
2013-10-17 00:25:04,icdg12ymq_flt.fits,F125W,12,129.0,0,10,29.663755,15.96038818359375,8.344703674316406,129.19140625,222.15032958984372,2.0,1.005620002746582,0.09242343157529832,1.49177885055542,8107.0654296875,21.21420669555664,1.476850509643555,1.4671578407287598,128.998032782,222.006304467
2013-10-17 00:25:58,icdg12ynq_flt.fits,F160W,12,129.0,0,11,14.970785000000001,15.899398803710938,8.250595092773438,129.13404846191406,222.3868865966797,10.0,1.0035300254821775,0.05061082169413567,2.0768992900848393,8623.09375,30.30805587768555,1.4466493129730225,1.6888253688812256,128.996313214,222.003341101
2013-10-17 00:26:31,icdg12yoq_flt.fits,F160W,12,129.0,0,11,14.970785000000001,16.023139953613278,8.390510559082031,129.09767150878906,222.31130981445312,10.0,1.0067750215530396,0.015765581279993057,2.079408884048462,8385.32421875,30.058683395385746,1.3985066413879397,1.577003836631775,128.996307986,222.003389877
2013-10-17 00:27:04,icdg12ypq_flt.fits,F160W,12,129.0,0,11,14.970785000000001,16.020050048828125,8.375778198242188,129.11997985839844,222.32940673828125,10.0,1.0022100210189822,0.04388609528541565,2.0779979228973393,8233.580078125,29.88181114196777,1.4131795167922974,1.6170638799667358,128.996302937,222.003436985
2013-10-17 00:27:37,icdg12yqq_flt.fits,F160W,12,129.0,0,11,14.970785000000001,16.01043701171875,8.366920471191406,129.11895751953122,222.3474578857422,10.0,1.0067200660705566,0.004295304883271457,2.0746109485626216,8321.0751953125,29.960805892944336,1.4093858003616333,1.6336228847503662,128.996298071,222.003482383
2013-10-17 00:28:10,icdg12yrq_flt.fits,F160W,12,129.0,0,11,14.970785000000001,16.035346984863278,8.389068603515625,129.12899780273438,222.3645477294922,10.0,1.004520058631897,0.058249831199646,2.0989158153533936,8316.1962890625,30.08953666687012,1.4286621809005735,1.6498183012008667,128.996293397,222.003525991
2013-10-17 00:28:49,icdg12ysq_flt.fits,F125W,12,129.0,0,12,29.663755,15.93120574951172,8.339912414550781,129.21125793457028,222.16812133789062,2.0,1.0037500858306885,0.07499785721302032,1.472958207130432,8127.3525390625,21.125694274902344,1.5146267414093018,1.512415647506714,128.997999056,222.006619201
2013-10-17 00:29:37,icdg12ytq_flt.fits,F125W,12,129.0,0,12,29.663755,15.965530395507812,8.35479736328125,129.19473266601562,222.1554107666016,2.0,1.0063900947570799,0.09055227041244507,1.4424514770507812,8087.74755859375,20.925968170166016,1.4775619506835938,1.4840852022171018,128.997993037,222.006675371
2013-10-17 00:30:25,icdg12yuq_flt.fits,F125W,12,129.0,0,12,29.663755,15.942497253417967,8.339813232421875,129.19772338867188,222.1641082763672,2.0,1.0033100843429563,0.09343020617961884,1.464041233062744,8140.0029296875,21.086523056030273,1.4866776466369631,1.4857007265090942,128.99798747,222.006727318
2013-10-17 00:31:13,icdg12yvq_flt.fits,F125W,12,129.0,0,12,29.663755,15.961540222167967,8.351318359375,129.19529724121094,222.16390991210938,2.0,1.0037500858306885,0.13159534335136416,1.4539899826049805,8150.37353515625,21.039525985717773,1.479077935218811,1.4839789867401123,128.997982371,222.006774898
